date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:39	80652/80652	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f6c00d-13b0c-5493f267c4940%22	https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/fontawesome-webfont.ttf	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/frontend/fonts/fontawesome-webfont.ttf	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/)
14:53:39	517/517	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202017%2018:53:36%20GMT	https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/_notes/	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/frontend/fonts/_notes/index.html	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/)
14:53:39	44432/44432	---M--	200	added ('OK')	application/x-font-woff	etag:%22f6c00e-ad90-5493f267c4940%22	https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/fontawesome-webfont.woff	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/frontend/fonts/fontawesome-webfont.woff	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/)
14:53:39	4996/4996	---M--	200	added ('OK')	image/png	etag:%2210cc00a-1384-5493f268b8b80%22	https://www.myattendancetracker.com/img/proui-2.0/frontend/bg_fact.png	C:/My%20Web%20Sites/open/www.myattendancetracker.com/img/proui-2.0/frontend/bg_fact.png	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/style.css)
14:53:40	14015/14015	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Jun%202017%2018:53:37%20GMT	https://www.myattendancetracker.com/images/proui-2.0/frontend/bg_pictogram.png	C:/My%20Web%20Sites/open/www.myattendancetracker.com/images/proui-2.0/frontend/bg_pictogram.png	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/style.css)
14:53:40	14015/14015	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Jun%202017%2018:53:37%20GMT	https://www.myattendancetracker.com/images/proui-2.0/frontend/browser.jpg	C:/My%20Web%20Sites/open/www.myattendancetracker.com/images/proui-2.0/frontend/browser.jpg	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/style.css)
14:53:40	14015/14015	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Jun%202017%2018:53:38%20GMT	https://www.myattendancetracker.com/images/proui-2.0/frontend/iphone.png	C:/My%20Web%20Sites/open/www.myattendancetracker.com/images/proui-2.0/frontend/iphone.png	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/style.css)
14:53:40	14015/14015	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Jun%202017%2018:53:38%20GMT	https://www.myattendancetracker.com/images/proui-2.0/frontend/bg_fact@2x.png	C:/My%20Web%20Sites/open/www.myattendancetracker.com/images/proui-2.0/frontend/bg_fact@2x.png	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/style.css)
14:53:41	1314/1314	---M--	200	added ('OK')	application/xml	etag:%22f90001-522-5493f267c4940%22	https://www.myattendancetracker.com/css/proui-2.0/themes/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/themes/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/themes/_notes/)
14:53:42	903/903	---M--	200	added ('OK')	application/xml	etag:%22edc008-387-5493f265dc4c0%22	https://www.myattendancetracker.com/css/proui-2.0/fonts/fontawesome/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/fonts/fontawesome/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/fonts/fontawesome/_notes/)
14:53:42	777/777	---M--	200	added ('OK')	application/xml	etag:%22ee405a-309-5493f265dc4c0%22	https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.filetypes.pro/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.filetypes.pro/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.filetypes.pro/_notes/)
14:53:42	777/777	---M--	200	added ('OK')	application/xml	etag:%22ef8001-309-5493f266d0700%22	https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.halflings.pro/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.halflings.pro/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.halflings.pro/_notes/)
14:53:43	737/737	---M--	200	added ('OK')	application/xml	etag:%22f10013-2e1-5493f266d0700%22	https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.pro/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.pro/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.pro/_notes/)
14:53:43	765/765	---M--	200	added ('OK')	application/xml	etag:%22f48001-2fd-5493f267c4940%22	https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.social.pro/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.social.pro/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/fonts/glyphicons.social.pro/_notes/)
14:53:43	1023/1023	---M--	200	added ('OK')	application/xml	etag:%22f70004-3ff-5493f267c4940%22	https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/_notes/dwsync.xml	C:/My%20Web%20Sites/open/www.myattendancetracker.com/css/proui-2.0/frontend/fonts/_notes/dwsync.xml	(from https://www.myattendancetracker.com/css/proui-2.0/frontend/fonts/_notes/)
